UID;eStateEval;duration;activeSample;mUraw;mUoffset;mU;mUconfidence;transCorrMean;AssayType;Notes;TempDataLog;TempCH3;TransHigh;SamTrans;SamFluor
1766740524;0;391.985;1;6.236958;2.1487532;4.088205;0.9991149;0.8317724;300;;35.06;36.65;0.0;2.7426;0.5918
1766744124;0;391.99304;1;5.965258;2.1487532;3.816505;0.99908763;0.8307708;300;;36.06;36.42;0.0;2.7394;0.5891
1766747725;0;391.97192;1;5.9091673;2.1487532;3.7604141;0.9990631;0.8308406;300;;37.0;35.72;0.0;2.7398;0.5889
1766751323;0;392.011;1;5.7298503;2.1487532;3.5810971;0.99846923;0.8308814;300;;37.31;34.91;0.0;2.7294;0.58795
1766754924;0;391.96906;1;5.8478827;2.1487532;3.6991296;0.99892956;0.8305718;300;;37.56;34.25;0.0;2.749;0.5893
1766756517;0;391.99304;0;2.2351925;0.0;2.2351925;0.9992536;0.9791113;300;;37.5;34.24;0.0;0.0;0.0
1766758523;0;392.02295;1;5.908135;2.2351925;3.6729424;0.99868923;0.8314367;300;;37.31;34.22;0.0;2.7511;0.5928
1766762124;0;392.02698;1;5.7679076;2.2351925;3.532715;0.99890375;0.83222616;300;;36.38;34.55;0.0;2.7386498;0.58955
1766765724;0;391.989;1;5.8367324;2.2351925;3.6015399;0.9989096;0.83190346;300;;35.88;34.72;0.0;2.7736;0.5926
1766769324;0;392.00006;1;5.9796796;2.2351925;3.744487;0.99910235;0.8229274;300;;35.5;34.91;0.0;2.7511;0.5886
1766772924;0;391.96893;1;5.796985;2.2351925;3.5617926;0.99922734;0.83185875;300;;35.31;35.19;0.0;2.7427;0.5911
1766776525;0;392.01398;1;5.7245226;2.2351925;3.48933;0.9992667;0.8320398;300;;35.19;35.52;0.0;2.7471;0.5897
1766780123;0;392.028;1;5.6684656;2.2351925;3.433273;0.99911;0.83206624;300;;35.19;35.55;0.0;2.7483501;0.58945
1766783724;0;391.98602;1;5.5618663;2.2351925;3.3266737;0.9990168;0.8326181;300;;35.19;35.56;0.0;2.7448;0.5906
1766787325;0;392.02698;1;5.684501;2.2351925;3.4493086;0.99939096;0.8327841;300;;35.25;35.52;0.0;2.7444;0.5909
1766790923;0;392.011;1;5.7002892;2.2351925;3.4650967;0.9988363;0.83180314;300;;35.31;35.72;0.0;2.7389;0.5918
1766794524;0;392.02106;1;5.614888;2.2351925;3.3796957;0.9987307;0.8325496;300;;35.25;35.77;0.0;2.7402;0.5913
1766798125;0;392.01495;1;5.593709;2.2351925;3.3585165;0.9985308;0.83264196;300;;35.19;35.65;0.0;2.7414;0.5916
1766801724;0;391.97394;1;5.58526;2.2351925;3.3500674;0.9985214;0.8323625;300;;35.13;35.6;0.0;2.7405;0.593
1766805324;0;391.98395;1;5.677515;2.2351925;3.4423225;0.9988039;0.8318494;300;;35.06;35.65;0.0;2.7402;0.5902
1766808925;0;392.029;1;5.5729795;2.2351925;3.337787;0.9979491;0.83235604;300;;35.0;35.89;0.0;2.7381;0.5908
1766812524;0;391.98596;1;5.6982536;2.2351925;3.463061;0.99829835;0.83237183;300;;34.88;35.88;0.0;2.7534;0.5913
1766816124;0;391.98303;1;5.651064;2.2351925;3.4158714;0.9986211;0.83265305;300;;34.81;35.85;0.0;2.7422;0.5927
1766819723;0;392.03503;1;5.62275;2.2351925;3.3875573;0.9985829;0.83213437;300;;34.81;35.92;0.0;2.7468;0.59195
1766823324;0;391.98694;1;5.7190976;2.2351925;3.483905;0.99826247;0.8317686;300;;34.81;36.09;0.0;2.7347;0.5912
1766826924;0;392.036;1;5.8665495;2.2351925;3.631357;0.998014;0.831851;300;;34.69;36.17;0.0;2.742;0.5912
1766830523;0;391.99103;1;5.6699276;2.2351925;3.434735;0.99902827;0.83165914;300;;34.56;36.06;0.0;2.7349;0.5941
1766834124;0;391.99194;1;5.5636826;2.2351925;3.32849;0.99833006;0.831597;300;;34.44;36.11;0.0;2.75245;0.59265
1766837724;0;391.99194;1;5.5161448;2.2351925;3.2809522;0.9987203;0.83080435;300;;34.56;36.15;0.0;2.75155;0.5931
1766841323;0;392.01495;1;5.7974515;2.2351925;3.562259;0.9984291;0.83188504;300;;35.13;35.97;0.0;2.7578;0.5948
1766842948;0;391.99097;0;2.2988737;0.0;2.2988737;0.99928683;0.979222;300;;35.25;35.71;0.0;0.0;0.0
1766844924;0;392.00708;1;6.077624;2.2988737;3.7787502;0.99817854;0.8313061;300;;35.31;35.7;0.0;2.74585;0.59484994
1766848526;0;391.99097;1;5.8590446;2.2988737;3.560171;0.9982767;0.83114314;300;;34.69;35.77;0.0;2.7394;0.59175
1766852123;0;391.99103;1;6.2918644;2.2988737;3.9929907;0.9991656;0.8311959;300;;34.44;35.94;0.0;2.7332;0.5933
1766855724;0;391.992;1;6.213587;2.2988737;3.9147131;0.99903417;0.8316188;300;;34.13;36.26;0.0;2.7321;0.5925
1766859325;0;391.99292;1;6.0659637;2.2988737;3.76709;0.9985937;0.83233756;300;;33.94;36.53;0.0;2.7374;0.5943
1766862923;0;392.04205;1;6.027036;2.2988737;3.7281625;0.99875295;0.8323356;300;;33.81;36.48;0.0;2.7473;0.594
1766866524;0;391.97803;1;5.7206664;2.2988737;3.4217927;0.9980781;0.83244866;300;;33.75;36.51;0.0;2.733;0.5963
1766870126;0;392.034;1;5.734639;2.2988737;3.4357655;0.99822706;0.8327931;300;;33.69;36.58;0.0;2.7399;0.5939
1766873723;0;392.02997;1;5.644427;2.2988737;3.3455532;0.9984356;0.83197767;300;;33.69;36.77;0.0;2.7397;0.5923
1766877324;0;391.98303;1;5.738684;2.2988737;3.4398105;0.9983562;0.83253515;300;;33.63;36.78;0.0;2.7351499;0.5935
1766880925;0;392.034;1;5.879242;2.2988737;3.5803683;0.9978943;0.832618;300;;33.5;36.72;0.0;2.7404;0.5946
1766884525;0;392.02502;1;5.809245;2.2988737;3.5103714;0.99788314;0.83269674;300;;33.38;36.75;0.0;2.7348;0.5936
1766888125;0;392.03107;1;5.7027035;2.2988737;3.4038298;0.9979542;0.8324469;300;;33.38;36.95;0.0;2.7299;0.5993
1766891724;0;392.02502;1;5.775122;2.2988737;3.4762485;0.99864656;0.83223385;300;;33.31;37.07;0.0;2.7321;0.5936
1766895326;0;391.99597;1;6.126471;2.2988737;3.8275974;0.99875766;0.8324552;300;;33.19;36.98;0.0;2.7452;0.594
1766898924;0;392.03192;1;6.2238083;2.2988737;3.9249346;0.9986153;0.8313338;300;;33.06;37.0;0.0;2.7394;0.5929
1766902524;0;391.99207;1;6.1257963;2.2988737;3.8269227;0.9990384;0.8323877;300;;32.88;37.11;0.0;2.7345;0.5934
1766906125;0;393.98505;1;5.9563026;2.2988737;3.657429;0.99828094;0.83258665;300;;32.69;37.33;0.0;2.7349;0.5959
1766909724;0;391.982;1;5.8981047;2.2988737;3.599231;0.9979537;0.83250195;300;;31.06;36.99;0.0;2.7423;0.5961
1766913324;0;391.9959;1;5.8016014;2.2988737;3.5027277;0.9957649;0.8332367;300;;28.0;38.31;0.0;2.7346501;0.6041
1766916925;0;391.992;1;5.602835;2.2988737;3.3039615;0.9964361;0.83317226;300;;28.94;39.38;0.0;2.7426;0.6024
1766920525;0;391.99408;1;5.8062844;2.2988737;3.5074108;0.9969488;0.8329823;300;;29.56;39.59;0.0;2.7388;0.6018
1766924124;0;391.987;1;5.740878;2.2988737;3.4420044;0.9966694;0.832484;300;;29.88;39.51;0.0;2.7387;0.6044
1766927724;0;391.995;1;5.700739;2.2988737;3.4018652;0.9955109;0.83256614;300;;30.63;39.11;0.0;2.7571;0.6032
1766929351;0;391.99695;0;2.0800433;0.0;2.0800433;0.99927956;0.9802419;300;;30.81;38.99;0.0;0.0;0.0
1766931324;0;391.98895;1;5.653974;2.0800433;3.5739307;0.9965459;0.8322989;300;;30.88;38.85;0.0;2.7598;0.6104
1766934925;0;392.03497;1;5.721615;2.0800433;3.6415715;0.99722993;0.83209;300;;30.25;39.15;0.0;2.7422;0.6011
1766938524;0;391.98297;1;5.7173524;2.0800433;3.637309;0.99734855;0.832551;300;;29.94;39.42;0.0;2.7323;0.6054
1766942124;0;392.03906;1;5.755891;2.0800433;3.6758475;0.9973239;0.8322399;300;;29.81;39.54;0.0;2.7339;0.6009
1766945725;0;391.98303;1;5.66244;2.0800433;3.5823965;0.9970751;0.83228374;300;;29.75;39.59;0.0;2.7351;0.6018
1766949325;0;391.99402;1;5.6033583;2.0800433;3.523315;0.9970225;0.8317812;300;;29.63;39.77;0.0;2.7343;0.6022
1766952924;0;391.99;1;5.575643;2.0800433;3.4955997;0.9968355;0.83221245;300;;29.44;39.91;0.0;2.7234;0.6039
1766956524;0;391.995;1;5.536919;2.0800433;3.4568758;0.99643946;0.83249813;300;;29.25;39.92;0.0;2.7432;0.6049
1766960125;0;391.98895;1;5.4927483;2.0800433;3.412705;0.996468;0.8326095;300;;29.13;40.0;0.0;2.72775;0.60445
1766963725;0;392.03693;1;5.5988154;2.0800433;3.5187721;0.9969157;0.83257747;300;;29.25;40.18;0.0;2.732;0.6046
1766967324;0;391.98895;1;5.561308;2.0800433;3.4812646;0.99705577;0.83178556;300;;29.38;40.23;0.0;2.7204;0.6196
1766970924;0;391.989;1;5.6922817;2.0800433;3.6122384;0.9971611;0.83219707;300;;29.56;40.07;0.0;2.7319;0.6038
1766974525;0;392.042;1;5.654909;2.0800433;3.5748658;0.997011;0.8312979;300;;29.75;40.02;0.0;2.7282;0.6026
1766978125;0;392.039;1;5.581202;2.0800433;3.5011587;0.9964571;0.83134633;300;;30.0;40.02;0.0;2.7293;0.6014
1766981728;0;391.98206;1;5.7467566;2.0800433;3.6667132;0.99763274;0.83135074;300;;30.13;40.0;0.0;2.7148;0.6033
1766985324;0;391.98602;1;5.942686;2.0800433;3.8626428;0.9966553;0.8314579;300;;30.25;39.83;0.0;2.7233;0.6042
1766988925;0;391.982;1;5.9591784;2.0800433;3.8791351;0.99740386;0.83132476;300;;30.38;39.79;0.0;2.72855;0.60284996
1766992525;0;391.99207;1;6.2302346;2.0800433;4.1501913;0.9973221;0.83112705;300;;30.56;39.77;0.0;2.7244;0.6039
1766996124;0;391.98297;1;6.801109;2.0800433;4.7210655;0.9979559;0.8306712;300;;30.81;39.78;0.0;2.7311;0.6014
1766999724;0;391.98303;1;6.3601155;2.0800433;4.280072;0.9972706;0.83033925;300;;31.25;39.58;0.0;2.7222;0.6012
1767003325;0;392.03302;1;6.3817997;2.0800433;4.3017564;0.9976879;0.83036345;300;;31.75;39.3;0.0;2.7236;0.6004
1767006925;0;392.03192;1;6.360989;2.0800433;4.280946;0.9976903;0.8297649;300;;31.81;39.09;0.0;2.7189;0.6044
1767010524;0;391.98297;1;6.306493;2.0800433;4.2264495;0.997742;0.8297314;300;;31.69;39.17;0.0;2.7264;0.5997
1767014125;0;392.04095;1;6.2628655;2.0800433;4.182822;0.99709535;0.82961226;300;;32.06;38.85;0.0;2.7288;0.6027
1767015749;0;391.99298;0;2.1995602;0.0;2.1995602;0.99915797;0.9796279;300;;32.13;38.6;0.0;0.0;0.0
1767017725;0;391.98993;1;6.098021;2.1995602;3.8984609;0.9967073;0.8298734;300;;31.94;38.45;0.0;2.7374;0.6043
1767021326;0;392.02997;1;6.0219812;2.1995602;3.822421;0.99803096;0.8309267;300;;31.13;38.73;0.0;2.7193;0.5982
1767024924;0;391.97998;1;5.901968;2.1995602;3.7024078;0.9977941;0.83128124;300;;30.88;39.25;0.0;2.7126;0.6008
1767028525;0;391.982;1;5.8332305;2.1995602;3.6336703;0.99800694;0.83185774;300;;30.63;39.49;0.0;2.7358;0.60085
1767032125;0;391.98395;1;5.8384714;2.1995602;3.6389112;0.9990348;0.83143866;300;;30.25;39.56;0.0;2.7184;0.604
1767035726;0;392.03302;1;5.877013;2.1995602;3.677453;0.9977513;0.83123803;300;;29.94;39.73;0.0;2.7264;0.6006
1767039324;0;392.03802;1;5.694108;2.1995602;3.4945478;0.99723333;0.83194226;300;;29.56;39.93;0.0;2.7267;0.6033
1767042925;0;391.982;1;5.743892;2.1995602;3.544332;0.99740386;0.8318111;300;;29.31;40.2;0.0;2.7228;0.6042
1767046525;0;391.982;1;5.6643186;2.1995602;3.4647584;0.99691737;0.8317334;300;;29.25;40.23;0.0;2.72295;0.60315
1767050126;0;391.99097;1;5.7102375;2.1995602;3.5106773;0.9960849;0.8324265;300;;29.19;40.29;0.0;2.7242;0.6048
1767053726;0;391.99;1;5.7070484;2.1995602;3.5074883;0.9961985;0.83226687;300;;29.06;40.38;0.0;2.7186;0.6067
1767057325;0;391.99402;1;5.523434;2.1995602;3.323874;0.9963032;0.83243763;300;;28.88;40.53;0.0;2.7227;0.6058
1767060925;0;391.99506;1;5.700389;2.1995602;3.5008287;0.99670315;0.83279854;300;;28.75;40.51;0.0;2.7227;0.60675
1767064526;0;391.99298;1;5.5749183;2.1995602;3.375358;0.9963024;0.8328488;300;;28.69;40.52;0.0;2.7191;0.6074
1767068124;0;391.99;1;5.617117;2.1995602;3.4175568;0.99589944;0.8326325;300;;28.56;40.59;0.0;2.7305;0.6047
1767071725;0;391.98798;1;5.59707;2.1995602;3.39751;0.9969061;0.83313584;300;;28.31;40.73;0.0;2.7306;0.6066
1767075325;0;391.99402;1;5.588108;2.1995602;3.388548;0.9953939;0.83420885;300;;28.13;40.77;0.0;2.7403;0.6091
1767078926;0;391.99493;1;5.494723;2.1995602;3.2951627;0.9954406;0.83400327;300;;27.94;40.88;0.0;2.7396;0.6076
1767082526;0;391.99695;1;5.5574727;2.1995602;3.3579125;0.99524623;0.8340197;300;;27.88;40.99;0.0;2.7316;0.6101
1767086124;0;391.997;1;5.401784;2.1995602;3.2022238;0.9952722;0.8345797;300;;28.06;41.14;0.0;2.7281;0.6078
1767089725;0;391.99005;1;5.5184255;2.1995602;3.3188653;0.9956609;0.8340174;300;;28.19;41.03;0.0;2.7249;0.6112
1767093325;0;391.99207;1;5.5447435;2.1995602;3.3451834;0.995761;0.83375597;300;;28.44;40.97;0.0;2.72795;0.6063
1767096926;0;391.99402;1;5.6189485;2.1995602;3.4193883;0.9961913;0.8326732;300;;28.63;40.95;0.0;2.728;0.6072
1767100526;0;391.99493;1;5.634541;2.1995602;3.4349809;0.9948723;0.83110374;300;;29.38;40.68;0.0;2.7484999;0.6129
1767102155;0;391.99298;0;2.06462;0.0;2.06462;0.9988751;0.98075575;300;;29.5;40.39;0.0;0.0;0.0
1767104124;0;391.99908;1;5.704564;2.06462;3.639944;0.99468756;0.8311705;300;;29.63;40.29;0.0;2.7490501;0.61175
1767107725;0;392.03497;1;5.7903647;2.06462;3.7257447;0.9977003;0.831684;300;;29.19;40.45;0.0;2.7358;0.6089
1767111326;0;391.99;1;5.8065124;2.06462;3.7418923;0.9965783;0.8315635;300;;29.06;40.59;0.0;2.7308;0.6072
1767114926;0;391.99005;1;5.872259;2.06462;3.8076391;0.99593145;0.83229643;300;;29.0;40.74;0.0;2.7322998;0.6074
1767118524;0;391.99603;1;6.021466;2.06462;3.9568458;0.9961663;0.8304959;300;;28.94;40.72;0.0;2.7278;0.6062
1767122125;0;391.99402;1;5.981013;2.06462;3.9163928;0.9955307;0.8313576;300;;28.88;40.72;0.0;2.7373;0.60525
1767125725;0;391.99103;1;6.991085;2.06462;4.926465;0.997419;0.831895;300;;28.81;40.71;0.0;2.7417;0.6074
1767129326;0;391.99396;1;6.04698;2.06462;3.98236;0.9958861;0.8319051;300;;28.75;40.84;0.0;2.7379;0.60595
1767132924;0;391.99805;1;6.041401;2.06462;3.976781;0.9966684;0.8317411;300;;28.69;40.82;0.0;2.7252;0.6066
1767136525;0;391.99707;1;6.2242203;2.06462;4.1596003;0.99662364;0.83116686;300;;28.63;40.82;0.0;2.7461;0.6085
1767140125;0;391.992;1;6.4296346;2.06462;4.3650146;0.99661887;0.83202344;300;;28.56;40.87;0.0;2.7244;0.6064
1767143726;0;391.99597;1;6.309746;2.06462;4.245126;0.9969147;0.8319762;300;;28.44;41.0;0.0;2.7304;0.6083
1767147326;0;391.99896;1;6.3100715;2.06462;4.2454515;0.9964393;0.8315323;300;;28.31;41.0;0.0;2.7234;0.6071
1767150925;0;391.99402;1;6.279498;2.06462;4.214878;0.9961861;0.83117837;300;;28.31;41.02;0.0;2.7387;0.6126
1767154525;0;391.99005;1;6.430124;2.06462;4.365504;0.9968386;0.83159494;300;;28.25;41.04;0.0;2.7329;0.6074
1767158125;0;391.99805;1;6.675163;2.06462;4.610543;0.9962691;0.83154655;300;;28.13;41.2;0.0;2.7376;0.606
1767161726;0;391.9959;1;6.757599;2.06462;4.692979;0.9960692;0.8321616;300;;27.94;41.2;0.0;2.7293;0.6084
1767165326;0;391.99396;1;6.6705456;2.06462;4.6059256;0.9966165;0.8320011;300;;27.69;41.3;0.0;2.7307;0.6086
1767168925;0;391.99396;1;6.9713273;2.06462;4.9067073;0.99707717;0.8317247;300;;27.44;41.44;0.0;2.7291;0.6108
1767172525;0;391.99402;1;6.854282;2.06462;4.789662;0.99749047;0.83198255;300;;27.63;41.73;0.0;2.7363;0.6084
1767176126;0;391.997;1;6.738036;2.06462;4.673416;0.9972278;0.8313399;300;;27.94;41.81;0.0;2.726;0.6082
1767179726;0;391.99298;1;6.8282537;2.06462;4.7636337;0.9971254;0.8312968;300;;28.94;41.53;0.0;2.7259;0.6084
1767183326;0;390.03107;1;7.0237575;2.06462;4.9591374;0.9981107;0.83151406;300;;29.5;41.1;0.0;2.7256;0.6051
1767186925;0;391.99103;1;7.1627707;2.06462;5.0981507;0.9970594;0.83078;300;;29.94;40.63;0.0;2.7644;0.6179
1767188553;0;391.99402;0;2.0111513;0.0;2.0111513;0.9989507;0.98134583;300;;29.94;40.35;0.0;0.0;0.0
1767190525;0;391.99707;1;7.097376;2.0111513;5.0862246;0.9958106;0.83109665;300;;29.69;40.32;0.0;2.7395;0.6137
1767194126;0;391.99;1;7.422804;2.0111513;5.4116526;0.997088;0.83089566;300;;28.69;40.64;0.0;2.7152;0.6094
1767197726;0;391.995;1;7.495526;2.0111513;5.4843745;0.9970367;0.83159;300;;28.06;40.94;0.0;2.7305999;0.60955
1767201325;0;392.04498;1;7.457655;2.0111513;5.4465036;0.99673927;0.83212197;300;;27.5;41.3;0.0;2.7334;0.6111
1767204927;0;391.99103;1;7.4566708;2.0111513;5.4455194;0.99721766;0.83249444;300;;27.0;41.54;0.0;2.7424;0.6133
1767208526;0;391.99603;1;7.7931876;2.0111513;5.7820363;0.99690413;0.8316995;300;;26.5;41.89;0.0;2.7189;0.6114
1767212126;0;391.998;1;7.585008;2.0111513;5.573857;0.99664795;0.8318232;300;;26.06;42.22;0.0;2.737;0.6132
1767215726;0;392.0;1;6.9219465;2.0111513;4.910795;0.9966104;0.83291703;300;;25.69;42.68;0.0;2.7246;0.6138
1767219325;0;392.00098;1;6.860718;2.0111513;4.8495665;0.9967978;0.8328291;300;;25.38;42.89;0.0;2.7308;0.6144
1767222925;0;392.00006;1;6.870838;2.0111513;4.859687;0.99527013;0.8329443;300;;25.0;43.08;0.0;2.7321;0.6158
1767226525;0;392.00195;1;6.86941;2.0111513;4.8582587;0.9957928;0.83258504;300;;24.69;43.29;0.0;2.7379;0.61605
1767230126;0;392.0;1;6.9370313;2.0111513;4.92588;0.9957346;0.8332962;300;;24.38;43.52;0.0;2.7337;0.6172
1767233726;0;392.00696;1;6.5901756;2.0111513;4.5790243;0.9948387;0.83283556;300;;24.13;43.65;0.0;2.7329;0.6173
1767237326;0;392.003;1;6.4644446;2.0111513;4.4532933;0.99553514;0.8336652;300;;23.88;43.8;0.0;2.7318;0.6177
1767240926;0;392.00696;1;6.5326486;2.0111513;4.5214972;0.99596447;0.8336931;300;;23.63;43.98;0.0;2.7441;0.6201
1767244527;0;392.00397;1;6.212384;2.0111513;4.201233;0.99495554;0.83435607;300;;23.38;44.13;0.0;2.7361002;0.61885
1767248125;0;392.00397;1;6.086118;2.0111513;4.074967;0.9938236;0.8345409;300;;23.19;44.25;0.0;2.73555;0.61995
1767251725;0;391.95105;1;5.990985;2.0111513;3.9798336;0.9946794;0.8346847;300;;23.06;44.38;0.0;2.7429;0.6217
1767255325;0;392.00903;1;5.964658;2.0111513;3.9535065;0.99460405;0.8343794;300;;23.06;44.57;0.0;2.7198;0.6277
1767258926;0;392.00098;1;5.91922;2.0111513;3.9080687;0.99367934;0.83423865;300;;23.0;44.64;0.0;2.7248;0.6201
1767262526;0;392.00806;1;5.8374815;2.0111513;3.8263302;0.99419117;0.834227;300;;23.13;44.72;0.0;2.7438;0.6197
1767266126;0;392.005;1;5.740323;2.0111513;3.7291718;0.99524313;0.834417;300;;23.38;44.73;0.0;2.73415;0.62020004
1767269726;0;392.00305;1;5.846752;2.0111513;3.8356009;0.99359;0.8339764;300;;23.69;44.7;0.0;2.7299;0.6204
1767273327;0;392.01007;1;5.753848;2.0111513;3.7426968;0.992339;0.83317614;300;;24.13;44.33;0.0;2.7559;0.6245
1767274969;0;392.00098;0;1.6861212;0.0;1.6861212;0.99810255;0.9833843;300;;24.19;44.22;0.0;0.0;0.0
1767276928;0;392.011;1;5.8463187;1.6861212;4.1601973;0.99303937;0.8331508;300;;24.19;44.03;0.0;2.7657;0.6263
1767280525;0;392.00604;1;5.9046493;1.6861212;4.218528;0.99333686;0.8337294;300;;23.0;44.22;0.0;2.7495;0.6163
1767284125;0;392.00293;1;5.696288;1.6861212;4.010167;0.9937012;0.8347864;300;;22.06;44.67;0.0;2.7476;0.6184
1767287726;0;392.01105;1;5.9623547;1.6861212;4.2762337;0.99365914;0.8349208;300;;21.56;45.16;0.0;2.752;0.6183
1767291326;0;391.95398;1;5.7533026;1.6861212;4.0671816;0.9933261;0.8355997;300;;20.94;45.8;0.0;2.7414;0.6184
1767294926;0;392.00494;1;5.6674953;1.6861212;3.981374;0.99269974;0.83572125;300;;21.0;46.21;0.0;2.7434;0.6194
1767298526;0;392.01398;1;5.511155;1.6861212;3.825034;0.9930715;0.83479017;300;;20.81;46.34;0.0;2.7466;0.6228
1767302126;0;392.008;1;5.776347;1.6861212;4.090226;0.9940121;0.83522964;300;;20.75;46.42;0.0;2.7468;0.6224
1767305726;0;392.00903;1;5.6196046;1.6861212;3.9334834;0.99359816;0.8349436;300;;20.69;46.57;0.0;2.7473;0.6216
1767309327;0;392.00793;1;5.443368;1.6861212;3.7572467;0.99318486;0.83549035;300;;20.69;46.63;0.0;2.7454;0.6206
1767312927;0;392.00702;1;5.4153385;1.6861212;3.7292173;0.9927036;0.83501965;300;;20.38;46.64;0.0;2.7473;0.6199
1767316527;0;392.00806;1;5.4950843;1.6861212;3.808963;0.9924846;0.8350424;300;;20.44;46.81;0.0;2.7574;0.6216
1767320127;0;391.96002;1;5.4690733;1.6861212;3.782952;0.991195;0.8346064;300;;20.38;46.87;0.0;2.7538;0.6293
1767323729;0;392.00592;1;5.4354057;1.6861212;3.7492845;0.9909597;0.834165;300;;20.81;46.88;0.0;2.7474;0.6201
1767327325;0;392.00507;1;5.5951076;1.6861212;3.9089863;0.9921729;0.8338214;300;;21.81;46.66;0.0;2.7406;0.6191
1767330925;0;392.002;1;5.5673947;1.6861212;3.8812735;0.9942781;0.8334751;300;;22.31;46.36;0.0;2.7479;0.6196
1767334528;0;392.00104;1;5.51387;1.6861212;3.8277485;0.9933916;0.8339485;300;;22.56;46.08;0.0;2.745;0.62004995
1767338126;0;392.00208;1;5.627264;1.6861212;3.9411428;0.9927356;0.8337768;300;;22.88;45.98;0.0;2.7445;0.6178
1767341728;0;392.00494;1;5.672061;1.6861212;3.9859397;0.9939568;0.83277833;300;;23.13;45.84;0.0;2.7496;0.6168
1767345326;0;392.0;1;5.635341;1.6861212;3.94922;0.99349123;0.83325005;300;;23.13;45.8;0.0;2.7432;0.61934996
1767348927;0;392.00397;1;5.718528;1.6861212;4.032407;0.99434847;0.83300984;300;;23.06;45.72;0.0;2.7393;0.6196
1767352527;0;392.00104;1;5.719892;1.6861212;4.0337706;0.99468064;0.8329349;300;;23.38;45.78;0.0;2.7344;0.6179
1767356127;0;392.00598;1;5.7939253;1.6861212;4.1078043;0.9924946;0.83220404;300;;23.88;45.71;0.0;2.7378;0.6251
1767359725;0;392.00305;1;5.800498;1.6861212;4.114377;0.99172306;0.832188;300;;24.88;45.32;0.0;2.7523;0.6228
1767361364;0;391.99902;0;1.7869073;0.0;1.7869073;0.9977096;0.9824775;300;;25.25;45.04;0.0;0.0;0.0
1767363326;0;392.00592;1;5.876242;1.7869073;4.089335;0.9914867;0.83196497;300;;25.38;44.68;0.0;2.7621;0.6253
1767366926;0;391.99597;1;5.6821275;1.7869073;3.8952203;0.99447936;0.8318192;300;;25.0;44.51;0.0;2.7316;0.6205
1767370526;0;392.00098;1;5.870201;1.7869073;4.083294;0.99390113;0.83198524;300;;25.0;44.58;0.0;2.7441;0.6158
1767374127;0;391.99902;1;5.928107;1.7869073;4.1411996;0.9945836;0.83153176;300;;25.31;44.56;0.0;2.7568;0.6156
1767377727;0;391.99402;1;5.888921;1.7869073;4.1020136;0.9951196;0.83128273;300;;25.63;44.39;0.0;2.7326;0.6149
1767381327;0;391.99194;1;6.065559;1.7869073;4.2786517;0.99643236;0.8314232;300;;26.31;44.26;0.0;2.7412;0.6159
1767384926;0;391.99603;1;6.2830844;1.7869073;4.496177;0.9962569;0.831267;300;;27.0;44.07;0.0;2.7371;0.6138
1767388528;0;391.99298;1;6.151454;1.7869073;4.364547;0.9961916;0.8309476;300;;27.75;43.71;0.0;2.7413;0.6123
1767392126;0;391.995;1;6.20558;1.7869073;4.418673;0.995444;0.8306148;300;;28.25;43.37;0.0;2.7167;0.6086
1767395727;0;391.98694;1;6.540362;1.7869073;4.7534547;0.9976876;0.8301705;300;;28.69;43.13;0.0;2.7347;0.6119
1767399327;0;392.03302;1;6.3059335;1.7869073;4.5190263;0.997651;0.83020747;300;;29.06;42.99;0.0;2.7333;0.6101
1767402926;0;391.99;1;6.2568274;1.7869073;4.46992;0.99660546;0.8304236;300;;29.44;42.69;0.0;2.73915;0.60959995
1767406526;0;391.992;1;6.3380127;1.7869073;4.5511055;0.9968127;0.8293861;300;;29.69;42.49;0.0;2.7372;0.6102
1767410127;0;391.982;1;6.4536624;1.7869073;4.666755;0.99780244;0.8296331;300;;29.94;42.35;0.0;2.7375002;0.60835004
1767413727;0;391.98303;1;6.620889;1.7869073;4.833982;0.9976343;0.829686;300;;30.19;42.3;0.0;2.72505;0.6091
1767417326;0;391.98706;1;6.6223083;1.7869073;4.835401;0.9975968;0.8282102;300;;30.44;42.04;0.0;2.7274;0.6109
1767420926;0;391.98004;1;6.5735593;1.7869073;4.786652;0.9973519;0.82917625;300;;30.63;41.67;0.0;2.7245;0.6085
1767424527;0;392.029;1;6.4712954;1.7869073;4.684388;0.9969296;0.82869345;300;;30.88;41.4;0.0;2.7259;0.6069
1767428127;0;391.98206;1;6.5464025;1.7869073;4.7594953;0.99729306;0.82910043;300;;31.13;41.28;0.0;2.7222;0.6073
1767431726;0;392.028;1;6.7594724;1.7869073;4.972565;0.99777055;0.8277082;300;;31.44;41.05;0.0;2.7256;0.60785
1767435326;0;391.98303;1;6.5598907;1.7869073;4.7729836;0.99829274;0.8286042;300;;31.75;40.8;0.0;2.7237;0.6081
1767438927;0;391.97504;1;6.7873416;1.7869073;5.0004344;0.99845046;0.82856905;300;;32.13;40.58;0.0;2.7306;0.6113
1767442526;0;391.97998;1;6.9692464;1.7869073;5.182339;0.9983007;0.82714164;300;;32.38;40.52;0.0;2.7238;0.6057
1767446128;0;392.03296;1;6.890178;1.7869073;5.103271;0.9970574;0.82914495;300;;33.06;40.13;0.0;2.7431;0.6097
1767447753;0;392.04297;0;2.2379637;0.0;2.2379637;0.99929136;0.9793147;300;;33.25;39.78;0.0;0.0;0.0
